[2013-10-6 15:58:26 23]  ModulePath: C:\Program Files\ViewEye\Client\nvtcodec\VideoLib.DLL [file:Config.cpp line:21]
[2013-10-6 15:58:29 205]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 205]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 207]  ***********padding=1, srcc1=160,padding_len=1************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 208]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 208]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 211]  ***********padding=1, srcc1=160,padding_len=1************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 211]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 211]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 212]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 212]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 213]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 217]  ***********padding=1, srcc1=160,padding_len=2************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 217]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 217]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 226]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 227]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 227]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 227]  ***********padding=1, srcc1=160,padding_len=1************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 227]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 227]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 227]  ***********padding=1, srcc1=160,padding_len=1************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 227]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 227]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 227]  ***********padding=1, srcc1=160,padding_len=2************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 227]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 227]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 238]  ***********padding=1, srcc1=160,padding_len=2************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 238]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 238]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 239]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 239]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 239]  ***********padding=1, srcc1=160,padding_len=2************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 239]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 239]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 239]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 239]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 239]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 240]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 240]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 246]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 246]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 250]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 250]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 254]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 254]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 259]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 259]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 260]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 260]  ***********padding=1, srcc1=160,padding_len=2************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 260]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 260]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 262]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 262]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 266]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 266]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 266]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 268]  ***********padding=1, srcc1=160,padding_len=1************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 268]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 268]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 269]  ***********padding=1, srcc1=160,padding_len=1************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 269]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 270]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 272]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 272]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 276]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 276]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 277]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 277]  ***********padding=1, srcc1=160,padding_len=1************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 277]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 277]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 279]  ***********padding=1, srcc1=160,padding_len=1************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 279]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 279]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 281]  ***********padding=1, srcc1=160,padding_len=1************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 281]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 284]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 284]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 286]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 287]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 287]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 289]  ***********padding=1, srcc1=160,padding_len=2************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 289]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 289]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 289]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 289]  head1============36head2==============0payloadlen======0 [file:CVideoElement.cpp line:2014]
[2013-10-6 15:58:29 289]  head1============36head2==============0payloadlen======0 [file:CVideoElement.cpp line:2014]
[2013-10-6 15:58:29 293]  ***********padding=1, srcc1=160,padding_len=1************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 294]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 296]  ***********padding=1, srcc1=160,padding_len=2************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 297]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 297]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 298]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 298]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 298]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 300]  ***********padding=1, srcc1=160,padding_len=1************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 301]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 301]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 304]  ***********padding=1, srcc1=160,padding_len=2************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 304]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 304]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 306]  ***********padding=1, srcc1=160,padding_len=2************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 306]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 306]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 308]  [0] ************  Video Driver: directx ************ [file:CVideoElement.cpp line:715]
[2013-10-6 15:58:29 309]  [0] mode w:1280 h:720 [file:CVideoElement.cpp line:744]
[2013-10-6 15:58:29 309]  111111 0x00 00 00 01 67 [file:CVideoElement.cpp line:3263]
[2013-10-6 15:58:29 309]  ***********padding=1, srcc1=160,padding_len=1************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 309]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 310]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 310]  0x00 00 00 01 41 [file:CVideoElement.cpp line:3306]
[2013-10-6 15:58:29 310]  frameNum1:0 frameNum2: 1 [file:CVideoElement.cpp line:3313]
[2013-10-6 15:58:29 312]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 313]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 313]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 313]  ***********padding=1, srcc1=160,padding_len=1************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 313]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 313]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 316]  ***********padding=1, srcc1=160,padding_len=1************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 316]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 316]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 322]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 322]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 324]  ***********padding=1, srcc1=160,padding_len=2************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 325]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 325]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 328]  ***********padding=1, srcc1=160,padding_len=2************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 328]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 328]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 330]   iLen:0    decoder Result: 1 [file:CVideoElement.cpp line:3391]
[2013-10-6 15:58:29 330]  pic info w:1280 h: 720 [file:CVideoElement.cpp line:3404]
[2013-10-6 15:58:29 334]  ***********padding=1, srcc1=160,padding_len=1************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 334]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 334]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 334]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 334]  [1314908] VideoState_Find_IFrame [file:CVideoElement.cpp line:3442]
[2013-10-6 15:58:29 335]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 335]  ======= setAudioSyncClock, m_decodeAllCount clear ======= [file:CAudioElement.cpp line:415]
[2013-10-6 15:58:29 335]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 335]  [0] VideoState_ReSync init is : 17830776 [file:CVideoElement.cpp line:3962]
[2013-10-6 15:58:29 337]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 338]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 340]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 340]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 343]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 343]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 344]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 344]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 344]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 344]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 347]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 347]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 347]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 350]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 351]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 351]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 351]  ***********padding=1, srcc1=160,padding_len=1************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 351]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 351]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 355]  ***********padding=1, srcc1=160,padding_len=1************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 355]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 356]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 361]  ***********padding=1, srcc1=160,padding_len=2************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 362]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 364]  ***********padding=1, srcc1=160,padding_len=2************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 364]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 364]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 364]  ***********padding=1, srcc1=160,padding_len=1************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 364]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 364]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 368]  ***********padding=1, srcc1=160,padding_len=1************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 368]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 368]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 371]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 372]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 377]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 377]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 377]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 381]  Audio is play and we sync the video [file:CVideoElement.cpp line:3495]
[2013-10-6 15:58:29 381]  ***********padding=1, srcc1=160,padding_len=2************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 381]  ======= setAudioSyncClock, m_decodeAllCount clear ======= [file:CAudioElement.cpp line:415]
[2013-10-6 15:58:29 381]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 381]  [0] VideoState_ReSync init is : 17830855 [file:CVideoElement.cpp line:3962]
[2013-10-6 15:58:29 385]  ***********padding=1, srcc1=160,padding_len=2************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 385]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 385]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 387]  ***********padding=1, srcc1=160,padding_len=1************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 388]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 388]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 392]  ***********padding=1, srcc1=160,padding_len=2************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 393]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 396]  ***********padding=1, srcc1=160,padding_len=2************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 396]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 398]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 402]  ***********padding=1, srcc1=160,padding_len=2************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 402]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 406]  ***********padding=1, srcc1=160,padding_len=2************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 407]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 407]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 412]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 412]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 416]  ***********padding=1, srcc1=160,padding_len=1************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 416]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 416]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 420]  ***********padding=1, srcc1=160,padding_len=1************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 420]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 424]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 424]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 424]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 428]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 428]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 432]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 432]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 432]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 436]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 436]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 438]  ***********padding=1, srcc1=160,padding_len=1************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 438]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 438]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 440]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 441]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 442]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 442]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 443]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 445]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 445]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 445]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 450]  ======= setAudioSyncClock, m_decodeAllCount clear ======= [file:CAudioElement.cpp line:415]
[2013-10-6 15:58:29 451]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 454]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 454]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 458]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 458]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 458]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 461]  ***********padding=1, srcc1=160,padding_len=2************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 461]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 461]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 462]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 462]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 462]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 465]  ***********padding=1, srcc1=160,padding_len=2************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 465]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 465]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 468]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 468]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 468]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 470]  ***********padding=1, srcc1=160,padding_len=1************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 470]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 470]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 473]  Cann't get valid buffer:25 [file:CVideoElement.cpp line:2749]
[2013-10-6 15:58:29 473]  ***********padding=1, srcc1=160,padding_len=3************* [file:CVideoElement.cpp line:1482]
[2013-10-6 15:58:29 477]  ***********padding=1, srcc1=160,padding_len=1************* [file:CVideoElement.cpp line:1482]
